wala,wac,n0,k_term
71.0,3.972,26,0
71.0,3.957,26,0
71.0,3.962,27,0
72.0,4.526,37,0
71.0,3.065,30,0
72.0,2.936,26,1
73.0,3.452,38,0
73.0,3.469,31,0
73.0,3.414,30,1
74.0,3.86,44,0
73.0,3.421,30,0
73.0,3.43,48,0
73.0,3.434,28,0
73.0,3.459,44,0
73.0,3.404,29,0
73.0,3.457,32,0
73.0,3.424,78,0
73.0,3.413,39,0
73.0,3.825,39,0
73.0,3.827,30,0
73.0,3.445,25,0
73.0,3.495,27,0
73.0,3.428,77,0
72.0,3.46,30,0
72.0,2.985,78,0
72.0,2.987,70,1
72.0,3.458,67,0
72.0,3.447,80,1
72.0,3.464,25,1
72.0,3.456,133,2
72.0,3.49,50,0
72.0,3.473,69,1
72.0,3.444,42,0
72.0,3.427,34,0
72.0,3.447,37,0
72.0,3.429,26,0
72.0,2.928,25,0
72.0,3.448,67,2
72.0,3.838,27,0
72.0,3.439,31,1
72.0,3.477,28,0
72.0,3.433,69,0
72.0,2.938,76,1
72.0,3.445,32,0
72.0,3.394,33,0
72.0,3.358,32,1
72.0,3.423,38,0
72.0,3.788,30,0
72.0,3.854,29,1
72.0,3.411,28,0
72.0,3.352,32,1
72.0,3.392,59,1
72.0,2.964,91,0
73.0,3.815,43,0
72.0,2.925,95,0
72.0,3.423,49,1
72.0,3.382,59,1
72.0,3.505,46,0
72.0,3.395,38,0
72.0,3.465,36,1
72.0,3.431,151,0
72.0,3.768,33,0
71.0,2.959,61,1
71.0,3.393,41,0
71.0,3.385,44,0
71.0,2.862,39,0
71.0,3.379,34,0
71.0,3.457,31,0
71.0,3.426,46,1
71.0,3.405,33,0
71.0,3.4,48,1
72.0,3.799,27,1
71.0,3.362,39,0
71.0,3.399,47,0
71.0,2.975,45,0
71.0,3.403,26,0
71.0,3.46,31,1
71.0,3.377,51,1
72.0,3.832,25,0
71.0,2.946,175,1
71.0,3.413,50,1
71.0,2.957,45,0
71.0,3.481,61,0
71.0,3.435,57,1
71.0,2.879,32,1
71.0,3.405,49,0
71.0,2.895,33,0
71.0,3.398,29,0
71.0,3.404,40,0
71.0,3.455,27,0
71.0,3.393,25,0
71.0,3.773,32,0
71.0,2.929,190,2
71.0,2.944,33,0
71.0,3.42,35,0
71.0,3.395,36,2
71.0,3.855,35,0
71.0,3.393,36,0
71.0,3.402,33,0
71.0,3.795,25,0
71.0,2.926,27,0
71.0,2.95,37,1
71.0,3.371,59,1
71.0,3.405,28,1
71.0,3.863,25,0
71.0,3.392,52,0
71.0,3.394,26,4
71.0,3.417,35,0
71.0,3.391,46,0
71.0,2.897,179,0
71.0,3.475,33,1
71.0,3.385,35,0
71.0,3.431,103,1
71.0,2.904,100,1
70.0,2.879,45,0
71.0,2.927,51,0
73.0,3.524,26,0
72.0,3.221,28,0
66.0,2.919,39,0
71.0,2.934,36,0
71.0,2.939,49,0
71.0,2.985,34,0
71.0,3.534,68,1
71.0,3.573,36,0
71.0,3.548,35,1
71.0,3.554,34,1
70.0,3.019,26,0
70.0,3.59,40,0
70.0,3.562,27,0
70.0,3.042,34,0
70.0,3.598,31,0
70.0,3.559,51,1
69.0,3.018,32,0
69.0,3.061,36,2
69.0,3.036,64,1
69.0,3.033,72,0
69.0,3.02,76,1
69.0,3.584,26,0
69.0,3.572,26,0
68.0,3.022,54,0
68.0,3.008,56,0
68.0,3.02,35,0
72.0,3.546,61,1
72.0,3.468,61,0
72.0,3.5,43,2
72.0,4.049,39,0
72.0,3.436,32,0
72.0,3.935,28,0
72.0,3.424,29,0
71.0,2.863,29,0
71.0,3.431,65,0
71.0,3.456,59,0
71.0,3.482,26,0
71.0,3.908,53,0
71.0,3.905,32,2
71.0,3.455,42,0
71.0,3.418,43,0
73.0,3.961,52,0
73.0,3.934,34,0
71.0,3.426,28,1
70.0,2.986,34,0
70.0,2.958,72,0
70.0,2.947,32,1
70.0,3.431,43,1
70.0,3.417,60,0
71.0,3.496,40,0
71.0,3.471,33,0
71.0,3.449,27,0
71.0,3.477,33,0
71.0,3.412,26,0
70.0,2.872,40,1
70.0,3.428,46,1
70.0,3.414,39,0
70.0,3.406,25,0
70.0,2.846,51,0
72.0,3.75,27,0
71.0,3.75,66,0
70.0,3.75,77,1
73.0,3.502,46,0
72.0,3.51,66,1
72.0,3.458,41,0
72.0,3.524,35,0
72.0,3.557,46,0
72.0,3.525,37,0
71.0,3.012,30,0
71.0,2.928,58,1
71.0,3.511,26,1
71.0,3.542,33,0
71.0,3.521,31,0
71.0,3.505,67,0
71.0,3.511,69,0
71.0,3.506,76,1
71.0,3.377,34,1
72.0,3.465,25,0
73.0,3.601,30,0
73.0,3.591,34,1
72.0,3.524,31,0
72.0,3.501,50,1
202.0,4.959,29,0
203.0,5.435,74,0
208.0,5.922,40,2
234.0,6.906,34,0
242.0,5.973,44,0
213.0,6.468,27,1
237.0,6.464,69,0
71.0,2.854,28,1
70.0,2.85,42,0
70.0,3.334,28,0
72.0,3.446,25,0
71.0,3.083,26,0
70.0,2.988,25,0
69.0,2.915,27,0
72.0,2.885,26,0
72.0,3.431,33,0
72.0,3.445,30,0
71.0,3.16,34,0
70.0,3.037,27,0
69.0,3.043,40,0
72.0,3.57,30,0
72.0,3.557,65,0
71.0,3.013,26,0
72.0,3.38,25,0
72.0,3.326,31,1
72.0,3.101,55,0
72.0,3.03,30,1
70.0,3.191,41,0
71.0,3.688,30,0
67.0,3.089,25,0
68.0,3.144,39,0
69.0,3.68,25,0
69.0,3.159,25,0
72.0,3.457,30,0
69.0,2.908,53,1
67.0,2.967,35,0
65.0,3.875,31,1
71.0,3.429,30,0
71.0,3.4,26,0
70.0,3.425,31,0
70.0,3.422,31,0
70.0,3.411,27,0
70.0,3.426,25,0
69.0,2.894,37,2
69.0,2.871,39,0
73.0,3.386,26,0
73.0,4.324,34,0
71.0,2.995,31,0
71.0,3.4,25,0
72.0,3.03,28,0
72.0,3.554,28,0
72.0,3.556,26,0
72.0,3.484,28,0
72.0,3.529,42,0
71.0,2.932,26,0
71.0,2.995,35,0
71.0,2.935,27,0
71.0,3.398,31,0
71.0,3.453,28,0
71.0,3.559,34,0
71.0,3.428,36,0
71.0,3.84,26,0
70.0,2.962,29,1
70.0,2.881,25,0
70.0,2.861,43,0
70.0,2.868,71,0
71.0,2.913,29,0
70.0,2.936,38,0
72.0,2.904,29,0
71.0,2.885,39,0
71.0,2.926,39,0
71.0,2.914,52,0
70.0,2.936,27,0
70.0,2.936,31,0
70.0,2.938,28,0
71.0,3.369,27,0
71.0,3.591,31,0
71.0,3.647,27,0
72.0,3.291,58,1
72.0,3.267,54,0
71.0,3.344,39,0
71.0,3.308,42,0
71.0,3.327,57,1
71.0,3.341,39,1
71.0,3.299,58,0
71.0,3.277,43,0
71.0,3.298,45,0
70.0,3.414,26,0
70.0,3.317,56,0
70.0,3.288,51,1
70.0,3.333,39,0
70.0,3.292,30,0
70.0,3.304,59,0
70.0,3.296,44,0
69.0,2.943,25,0
69.0,3.318,43,0
69.0,3.305,50,0
69.0,3.288,31,0
69.0,3.283,34,0
69.0,3.303,26,0
73.0,3.769,26,0
72.0,3.75,29,0
72.0,3.755,30,1
72.0,3.75,29,0
72.0,3.342,31,0
72.0,3.345,28,0
72.0,2.915,77,0
71.0,2.939,38,0
72.0,2.83,39,0
73.0,3.436,31,0
70.0,3.069,30,0
70.0,3.034,25,1
71.0,3.572,31,0
71.0,3.07,29,0
71.0,3.556,27,1
71.0,2.929,65,0
259.0,5.528,49,0
202.0,5.399,35,0
278.0,5.987,61,1
260.0,5.989,53,1
278.0,5.957,35,0
261.0,5.956,68,1
260.0,5.92,72,1
258.0,6.363,39,0
279.0,6.443,42,1
71.0,3.441,28,0
70.0,3.327,26,0
70.0,3.38,30,0
71.0,3.322,37,1
72.0,3.343,35,0
70.0,3.111,61,0
70.0,3.498,51,0
70.0,3.114,35,1
70.0,3.465,33,1
69.0,3.149,43,0
70.0,3.105,100,0
70.0,2.996,110,1
70.0,3.567,33,1
69.0,3.028,53,0
70.0,3.069,81,0
70.0,3.407,31,0
71.0,3.524,46,0
71.0,3.122,88,0
71.0,3.437,25,0
71.0,3.529,79,0
71.0,3.136,69,0
71.0,3.123,39,0
69.0,2.991,28,0
69.0,2.894,43,1
70.0,3.146,62,0
70.0,2.981,32,0
70.0,2.959,31,0
71.0,2.875,30,0
71.0,2.913,39,0
71.0,2.899,29,0
71.0,3.457,25,0
68.0,2.898,29,0
68.0,2.871,30,0
68.0,2.862,37,1
72.0,3.394,29,0
72.0,4.261,25,0
71.0,4.14,51,1
71.0,4.25,33,0
70.0,4.25,53,0
70.0,4.25,40,0
70.0,4.143,37,0
70.0,4.145,41,0
69.0,4.062,69,0
69.0,3.923,26,0
68.0,3.938,37,0
68.0,3.932,53,1
70.0,4.25,27,0
68.0,3.933,33,0
70.0,4.0,25,0
69.0,2.855,28,0
70.0,2.775,28,0
70.0,3.297,34,0
71.0,3.445,34,0
71.0,3.432,33,0
71.0,3.473,30,0
71.0,3.433,68,1
71.0,3.372,97,0
71.0,3.393,101,1
71.0,2.817,64,0
71.0,2.839,78,0
71.0,3.354,26,0
71.0,3.377,37,0
71.0,3.341,29,0
70.0,2.763,29,0
70.0,2.78,70,0
70.0,2.792,91,1
70.0,2.784,36,0
70.0,3.28,34,0
70.0,3.351,52,0
70.0,3.307,38,0
70.0,3.304,94,0
70.0,3.3,102,0
70.0,3.279,112,0
70.0,3.294,95,1
69.0,2.8,28,0
69.0,2.753,40,0
69.0,2.77,78,1
69.0,2.764,102,0
69.0,2.763,156,3
69.0,2.758,28,0
69.0,3.31,34,0
69.0,3.332,29,1
69.0,3.281,56,1
69.0,3.277,75,0
69.0,3.266,60,2
68.0,2.793,49,0
68.0,2.776,56,0
68.0,2.774,72,1
68.0,2.772,197,5
68.0,2.771,269,3
68.0,2.774,259,0
68.0,2.771,260,0
68.0,2.762,32,0
68.0,2.763,112,0
68.0,3.29,31,0
68.0,3.281,61,0
68.0,3.264,44,0
72.0,3.467,46,0
72.0,3.492,93,1
72.0,3.5,83,0
72.0,3.528,31,0
70.0,3.064,31,0
69.0,3.004,40,0
68.0,3.02,53,0
67.0,3.012,45,0
66.0,3.055,32,1
70.0,3.713,27,0
58.0,2.537,33,0
71.0,3.525,27,0
70.0,3.447,26,1
70.0,3.383,25,0
70.0,3.614,30,0
70.0,3.549,36,0
69.0,3.491,28,1
69.0,3.54,42,0
69.0,3.519,35,0
69.0,3.472,31,0
69.0,3.557,32,0
69.0,3.447,29,0
69.0,3.008,26,0
69.0,3.427,27,0
68.0,2.987,30,0
68.0,2.994,27,0
68.0,3.037,26,0
68.0,2.997,30,0
68.0,3.331,27,0
68.0,3.077,92,1
68.0,3.061,26,0
68.0,3.002,30,0
68.0,2.991,25,0
68.0,3.29,38,0
68.0,3.047,26,0
68.0,3.009,34,0
67.0,3.035,76,0
68.0,3.009,44,0
67.0,3.016,66,0
67.0,2.997,68,0
67.0,3.274,32,1
67.0,3.25,29,0
67.0,3.048,30,0
67.0,3.046,30,0
66.0,3.049,45,0
66.0,3.062,29,0
68.0,3.012,55,0
267.0,5.948,91,1
71.0,2.889,45,0
71.0,2.841,44,0
72.0,3.479,50,0
69.0,2.842,78,1
273.0,5.97,42,0
261.0,6.393,117,1
290.0,6.967,33,1
283.0,6.438,62,1
200.0,5.414,26,0
249.0,5.968,28,1
70.0,2.89,40,0
70.0,2.961,34,0
70.0,2.903,40,0
70.0,3.021,35,0
70.0,2.915,60,0
70.0,2.905,80,1
70.0,2.923,36,0
70.0,2.876,29,0
70.0,2.945,32,0
70.0,2.979,38,0
70.0,2.871,36,0
70.0,3.363,28,0
70.0,2.895,85,3
70.0,2.941,93,2
70.0,2.991,27,0
70.0,2.907,43,1
70.0,2.938,42,1
70.0,2.977,56,0
70.0,2.951,38,0
70.0,2.951,35,0
70.0,2.94,38,1
70.0,2.96,54,0
69.0,2.998,39,0
69.0,3.018,39,0
70.0,2.486,37,0
69.0,2.914,34,0
69.0,2.932,67,2
69.0,2.921,46,0
69.0,2.964,66,1
69.0,2.99,31,0
69.0,2.963,26,1
69.0,3.005,32,0
69.0,2.953,25,0
69.0,2.901,25,0
69.0,2.911,25,0
69.0,2.958,35,0
69.0,2.902,84,1
69.0,2.437,37,0
69.0,2.952,38,1
69.0,2.929,30,0
69.0,2.503,26,1
69.0,2.5,48,0
69.0,2.945,30,0
69.0,2.936,32,0
69.0,2.979,30,0
69.0,2.982,39,0
69.0,2.947,32,0
69.0,2.963,65,0
69.0,2.437,42,0
69.0,2.904,29,0
70.0,2.926,37,0
70.0,3.438,27,0
71.0,3.889,30,0
70.0,2.957,51,0
70.0,2.927,37,0
70.0,3.459,30,1
70.0,2.934,47,0
70.0,3.465,28,0
71.0,3.49,33,0
71.0,3.513,40,1
71.0,3.557,25,0
71.0,3.012,35,1
71.0,3.515,42,0
71.0,2.976,53,0
71.0,2.943,26,0
71.0,3.351,31,0
71.0,3.421,42,0
71.0,3.036,27,0
71.0,3.033,25,0
71.0,3.444,26,0
71.0,2.948,131,0
71.0,3.487,25,0
71.0,2.863,50,0
71.0,2.97,36,0
71.0,2.946,66,0
71.0,2.922,51,0
70.0,3.513,41,0
70.0,2.864,46,0
105.0,3.537,28,0
81.0,3.512,46,1
116.0,3.482,43,0
86.0,3.856,78,0
70.0,2.952,27,0
70.0,2.925,58,0
70.0,2.893,110,0
70.0,2.919,59,0
70.0,2.854,105,0
70.0,3.5,27,0
70.0,3.51,41,0
70.0,3.475,34,0
70.0,3.492,67,1
70.0,3.489,88,0
70.0,3.492,74,0
70.0,3.466,54,1
70.0,3.33,25,0
69.0,2.931,28,0
69.0,2.949,56,1
69.0,2.959,83,0
69.0,2.966,65,0
69.0,2.837,116,1
69.0,3.501,28,0
69.0,3.49,37,0
69.0,3.482,45,0
69.0,3.484,30,0
69.0,3.489,34,0
68.0,2.926,43,1
68.0,2.948,47,0
69.0,3.195,68,1
70.0,3.693,32,1
71.0,3.91,40,0
72.0,2.85,41,0
72.0,3.401,31,1
72.0,3.411,38,1
72.0,3.395,30,0
72.0,3.905,30,0
72.0,3.892,45,0
72.0,3.882,37,0
72.0,3.895,26,0
72.0,3.606,29,0
71.0,3.915,35,0
71.0,2.875,28,0
71.0,3.422,92,0
71.0,3.402,54,1
71.0,3.435,32,0
71.0,2.911,71,0
71.0,3.357,32,0
71.0,3.403,64,1
71.0,3.369,29,0
71.0,3.436,55,0
71.0,3.363,60,0
71.0,2.869,31,0
71.0,3.382,38,0
70.0,2.878,41,0
71.0,3.414,39,1
71.0,3.356,92,0
71.0,2.85,91,1
71.0,2.901,184,1
71.0,2.947,58,0
71.0,3.373,41,0
71.0,3.424,29,0
71.0,3.327,70,0
71.0,2.939,29,1
71.0,3.407,35,0
71.0,3.332,39,0
71.0,2.889,70,0
70.0,3.363,31,2
70.0,3.39,32,0
70.0,3.373,43,0
71.0,3.827,37,0
70.0,2.904,38,1
70.0,2.863,79,0
70.0,2.891,29,0
71.0,2.927,76,1
70.0,3.431,55,0
70.0,3.366,29,0
70.0,3.377,97,0
70.0,3.367,35,1
71.0,3.384,38,0
71.0,2.908,42,0
71.0,2.929,36,0
70.0,3.404,30,1
70.0,3.352,34,0
70.0,2.826,30,0
70.0,2.877,35,0
70.0,2.909,206,2
70.0,2.978,45,0
70.0,3.416,51,1
70.0,3.369,26,0
70.0,3.351,30,0
70.0,2.868,67,0
70.0,2.913,50,0
70.0,3.38,30,0
70.0,3.443,27,0
70.0,2.845,28,0
70.0,2.914,210,2
70.0,2.897,27,0
70.0,3.361,31,0
70.0,3.378,42,0
70.0,3.362,40,1
70.0,2.925,33,0
70.0,2.917,44,1
70.0,2.92,32,0
70.0,3.406,35,0
70.0,2.872,110,0
70.0,2.875,35,0
70.0,2.913,365,1
70.0,2.911,44,2
70.0,3.368,26,0
70.0,2.952,55,1
70.0,3.344,28,1
70.0,2.901,34,0
70.0,3.376,32,0
70.0,2.853,43,3
70.0,2.846,87,0
70.0,2.915,152,1
70.0,2.898,30,0
70.0,2.927,70,0
70.0,2.933,120,0
70.0,3.454,88,1
70.0,3.447,25,0
69.0,2.893,353,2
70.0,3.438,268,2
70.0,3.376,170,2
70.0,3.389,72,1
70.0,3.412,124,1
70.0,3.385,245,2
70.0,3.802,53,0
69.0,2.55,62,0
70.0,2.855,156,2
69.0,2.896,166,1
69.0,2.869,89,2
69.0,2.887,82,0
70.0,2.897,62,1
70.0,2.87,110,0
70.0,2.927,41,0
69.0,2.901,196,2
70.0,2.903,157,1
70.0,2.914,36,1
70.0,3.394,245,2
69.0,2.517,25,0
69.0,2.871,66,1
69.0,2.905,47,0
69.0,2.875,29,2
70.0,2.883,54,0
70.0,2.876,60,0
70.0,2.916,48,0
70.0,2.918,77,1
69.0,2.901,32,0
70.0,2.907,55,0
70.0,3.36,56,0
69.0,3.377,51,0
70.0,3.4,39,1
69.0,3.412,34,0
69.0,2.525,34,0
69.0,2.902,46,0
69.0,2.908,36,2
69.0,2.956,43,0
69.0,3.358,34,0
70.0,2.908,36,0
70.0,2.874,55,0
70.0,2.913,89,1
70.0,3.351,57,0
69.0,3.352,35,0
69.0,3.363,33,0
69.0,2.51,26,0
69.0,2.861,41,0
69.0,2.941,33,0
69.0,2.844,39,0
69.0,2.879,90,2
69.0,3.46,48,0
69.0,3.359,32,0
70.0,3.007,35,0
70.0,3.014,30,0
69.0,2.948,33,0
69.0,2.887,53,0
68.0,2.907,33,0
67.0,2.567,27,0
67.0,2.919,29,0
69.0,3.75,80,0
68.0,3.75,80,1
71.0,2.863,45,0
71.0,2.93,32,0
71.0,2.818,56,0
71.0,2.803,25,0
70.0,2.823,81,0
70.0,2.803,62,0
70.0,2.852,42,0
69.0,2.856,32,0
72.0,3.75,31,0
72.0,3.75,40,1
71.0,4.25,29,0
71.0,4.254,27,0
71.0,4.25,43,0
71.0,3.75,29,0
71.0,3.25,26,1
71.0,3.188,33,1
71.0,3.553,54,0
71.0,3.453,28,0
71.0,3.462,30,0
70.0,3.141,27,0
70.0,3.457,29,1
57.0,2.5,25,0
70.0,3.487,29,0
70.0,3.894,67,1
70.0,3.931,45,0
70.0,2.929,69,0
70.0,3.475,51,0
70.0,3.444,40,1
70.0,3.921,47,0
70.0,3.886,26,0
69.0,2.973,30,1
69.0,2.934,58,0
69.0,3.493,64,0
69.0,3.449,47,0
69.0,3.413,39,0
69.0,3.914,43,1
69.0,3.878,46,0
69.0,2.926,27,0
69.0,2.928,52,0
69.0,3.451,49,0
69.0,3.459,46,0
69.0,3.407,25,0
69.0,3.882,36,1
69.0,3.875,25,0
68.0,2.963,25,0
68.0,2.914,72,0
68.0,2.898,71,0
68.0,3.434,74,1
68.0,3.428,46,0
68.0,3.454,36,0
68.0,3.424,50,0
68.0,3.881,26,0
68.0,2.921,42,0
70.0,3.369,33,0
69.0,3.029,64,0
69.0,3.031,30,0
69.0,3.053,48,1
71.0,3.517,25,0
266.0,5.502,65,0
70.0,2.842,38,0
70.0,2.857,48,0
291.0,7.371,34,0
71.0,2.875,51,0
71.0,3.615,25,0
71.0,2.962,44,0
71.0,3.921,25,0
71.0,3.936,32,0
71.0,3.928,27,0
71.0,3.897,33,0
70.0,2.986,67,0
70.0,3.364,26,0
71.0,3.951,32,0
70.0,3.928,32,1
70.0,3.897,33,0
71.0,3.911,27,0
70.0,3.875,27,0
70.0,3.6,26,1
70.0,2.87,42,0
70.0,3.075,28,0
71.0,3.085,27,1
70.0,3.092,27,0
70.0,3.068,30,0
70.0,2.877,26,1
70.0,2.872,43,0
69.0,2.505,27,1
69.0,2.548,33,0
69.0,2.534,55,0
68.0,3.143,40,0
70.0,2.867,33,0
70.0,3.097,104,1
69.0,3.317,25,0
69.0,2.815,39,2
71.0,2.863,27,0
70.0,2.959,40,0
70.0,2.953,47,0
70.0,2.94,42,1
70.0,2.98,40,0
70.0,2.966,50,0
69.0,2.896,46,0
69.0,2.912,34,0
68.0,2.947,33,0
69.0,2.918,30,0
70.0,2.824,25,0
71.0,2.998,80,0
71.0,3.54,30,1
71.0,3.015,30,0
70.0,2.993,53,0
71.0,3.503,35,0
71.0,3.501,34,1
71.0,3.499,30,0
70.0,3.499,25,0
70.0,3.482,34,0
70.0,3.613,37,0
70.0,3.145,51,0
70.0,3.627,35,0
70.0,3.537,43,0
70.0,3.606,26,0
70.0,3.612,40,0
70.0,4.064,25,0
70.0,3.482,25,0
70.0,3.468,35,0
70.0,3.633,75,0
70.0,4.49,34,0
70.0,3.125,27,1
70.0,2.988,75,0
70.0,3.004,27,0
70.0,3.567,55,0
70.0,3.479,36,1
70.0,3.119,30,0
69.0,3.49,107,0
69.0,2.934,60,0
69.0,3.486,63,0
69.0,2.985,39,0
69.0,3.078,87,0
69.0,3.521,34,2
69.0,3.532,48,0
69.0,3.499,26,0
69.0,3.938,41,0
70.0,3.625,32,0
69.0,3.25,41,0
69.0,3.632,58,0
69.0,4.467,46,0
69.0,3.455,29,0
69.0,3.013,107,1
69.0,3.521,85,0
69.0,2.883,52,0
68.0,3.02,26,2
68.0,3.635,41,0
68.0,3.04,26,0
68.0,3.042,44,0
68.0,3.042,34,0
68.0,3.081,40,0
68.0,3.021,34,1
68.0,3.05,74,0
68.0,3.393,34,0
68.0,3.395,45,0
68.0,3.403,27,0
68.0,4.037,46,0
68.0,3.25,59,0
68.0,4.39,42,1
68.0,2.973,105,0
68.0,3.0,27,0
67.0,3.074,30,1
67.0,3.094,25,1
67.0,3.119,41,0
67.0,3.104,53,1
67.0,3.106,78,1
67.0,3.349,45,0
67.0,3.358,35,0
68.0,3.438,26,2
67.0,4.009,50,0
67.0,3.0,28,0
67.0,3.25,26,0
68.0,2.878,100,1
67.0,3.042,47,0
67.0,3.009,37,1
67.0,3.007,68,0
67.0,2.989,45,0
67.0,2.964,149,2
67.0,3.25,62,0
67.0,2.997,34,0
67.0,3.0,41,0
67.0,3.0,35,1
67.0,3.637,49,0
67.0,3.969,27,0
67.0,3.071,37,0
67.0,3.029,109,0
66.0,3.049,26,0
66.0,3.066,41,0
66.0,3.25,39,0
66.0,3.097,28,1
66.0,3.078,27,0
66.0,3.085,35,1
66.0,3.101,49,0
66.0,3.104,72,0
66.0,3.321,36,0
66.0,3.42,37,1
66.0,3.403,31,0
66.0,3.439,26,0
66.0,3.68,37,0
70.0,3.016,26,0
70.0,2.883,30,0
79.0,3.512,37,0
156.0,3.404,28,0
79.0,3.874,49,1
112.0,3.913,44,1
154.0,3.804,31,0
105.0,3.896,75,2
144.0,3.885,38,0
90.0,4.493,40,0
70.0,2.942,25,0
70.0,2.973,38,1
69.0,2.979,37,0
69.0,2.895,33,0
69.0,2.911,39,0
69.0,2.9,43,0
69.0,2.944,34,0
69.0,2.837,33,0
69.0,3.417,28,0
69.0,3.505,25,0
69.0,2.881,28,0
69.0,2.883,39,0
69.0,2.952,36,1
69.0,2.909,29,0
69.0,2.934,48,0
69.0,2.92,28,0
69.0,2.95,31,1
69.0,2.895,25,0
69.0,2.931,53,1
69.0,2.932,45,0
69.0,2.942,38,0
69.0,2.884,37,0
69.0,2.977,30,0
68.0,2.973,28,1
67.0,3.021,97,1
67.0,3.045,26,0
66.0,3.033,31,1
66.0,2.955,25,0
65.0,3.0,25,0
65.0,3.015,27,0
65.0,3.014,85,0
65.0,2.992,25,0
65.0,3.41,26,0
65.0,3.049,26,0
65.0,2.983,31,0
64.0,2.944,32,0
64.0,2.923,25,0
64.0,2.931,29,0
70.0,2.823,25,0
69.0,3.625,28,0
68.0,2.494,27,0
62.0,2.862,28,1
62.0,2.824,38,1
62.0,2.901,43,0
64.0,2.401,35,1
65.0,2.933,25,0
65.0,2.386,62,0
64.0,2.942,26,0
63.0,2.931,26,1
61.0,2.988,31,0
67.0,2.86,28,2
67.0,2.829,29,0
67.0,2.849,37,0
67.0,2.88,31,1
66.0,2.855,30,0
66.0,2.883,32,0
69.0,2.946,29,0
69.0,2.95,33,0
68.0,2.926,45,1
68.0,2.935,26,0
68.0,2.911,50,0
68.0,2.909,44,0
68.0,2.946,59,0
68.0,2.924,49,0
68.0,2.925,44,0
68.0,2.943,30,0
68.0,4.369,26,0
67.0,2.953,50,1
67.0,2.943,86,2
67.0,2.931,62,0
67.0,2.94,58,0
67.0,2.896,61,2
67.0,2.915,50,0
67.0,2.957,36,0
67.0,2.932,40,0
63.0,2.862,35,0
70.0,2.829,30,0
69.0,2.818,31,0
69.0,2.831,47,1
69.0,2.832,34,0
69.0,2.815,110,0
68.0,2.505,121,0
70.0,3.138,64,0
69.0,3.103,113,1
69.0,3.091,41,0
69.0,2.999,50,1
69.0,3.007,99,2
69.0,2.923,47,0
69.0,3.023,43,0
69.0,3.302,30,1
69.0,3.085,114,0
69.0,3.337,27,0
68.0,3.059,44,1
68.0,3.035,39,0
68.0,2.991,53,1
68.0,3.161,42,0
69.0,3.097,74,0
69.0,3.329,35,0
69.0,2.991,27,0
69.0,2.992,31,0
69.0,3.096,135,1
69.0,3.053,30,0
69.0,3.062,25,0
69.0,3.019,34,0
69.0,3.269,38,1
69.0,3.048,35,1
70.0,3.49,29,0
70.0,3.393,28,2
69.0,3.49,25,1
69.0,2.83,77,1
69.0,2.85,34,0
69.0,2.809,36,0
69.0,2.83,38,0
69.0,2.857,27,0
68.0,2.902,32,0
68.0,2.842,41,0
68.0,2.851,45,0
68.0,2.828,60,0
68.0,2.803,38,0
68.0,2.835,27,0
68.0,2.841,50,0
68.0,2.843,38,0
68.0,2.831,48,0
68.0,2.823,40,1
68.0,2.838,66,1
68.0,2.781,42,0
68.0,3.171,80,1
68.0,3.027,26,0
68.0,2.98,29,0
68.0,3.045,36,1
68.0,3.082,84,0
68.0,2.942,83,0
68.0,3.302,27,0
68.0,3.179,84,0
68.0,3.118,25,1
68.0,3.105,44,0
71.0,3.25,26,1
70.0,3.25,26,0
71.0,4.25,28,0
70.0,4.25,30,0
70.0,4.25,27,0
70.0,4.25,52,1
70.0,3.26,38,0
70.0,4.276,39,0
69.0,2.831,34,0
69.0,2.795,101,2
69.0,2.792,36,1
70.0,3.402,27,0
69.0,2.944,29,0
69.0,2.971,39,0
68.0,2.902,47,0
69.0,2.926,26,0
69.0,3.548,26,0
69.0,2.93,25,0
69.0,3.031,27,1
69.0,2.977,26,0
69.0,2.96,29,0
70.0,3.42,27,0
70.0,2.898,31,0
70.0,2.84,29,0
70.0,3.417,25,0
70.0,3.831,34,0
69.0,2.841,53,1
69.0,2.851,34,0
69.0,2.807,28,1
69.0,2.859,44,0
70.0,2.818,45,0
69.0,2.865,77,0
69.0,2.831,61,1
69.0,2.432,38,0
69.0,2.97,44,1
70.0,3.438,25,0
68.0,2.531,36,0
68.0,2.901,42,0
68.0,2.875,28,0
68.0,2.892,41,0
68.0,2.839,69,0
68.0,2.857,34,1
68.0,2.857,73,0
68.0,2.893,89,2
68.0,2.868,78,0
68.0,2.894,61,0
68.0,2.82,29,1
68.0,2.959,36,0
68.0,2.842,27,0
68.0,2.45,41,1
68.0,2.409,39,1
68.0,2.412,32,0
68.0,2.421,31,1
68.0,3.37,48,0
68.0,2.925,26,1
68.0,2.98,26,0
68.0,3.001,40,0
68.0,2.97,32,0
68.0,2.875,25,0
66.0,2.875,26,0
69.0,3.009,27,0
69.0,3.325,27,0
68.0,2.971,26,0
69.0,2.825,49,0
69.0,2.817,26,0
67.0,2.85,117,2
67.0,2.819,25,0
69.0,3.006,33,0
69.0,2.891,29,0
69.0,2.923,32,0
69.0,2.854,27,1
69.0,2.917,35,0
68.0,2.989,31,0
68.0,2.927,34,0
67.0,2.958,36,0
67.0,2.638,161,2
69.0,3.5,88,0
68.0,2.977,85,1
66.0,2.496,40,0
67.0,2.981,156,1
66.0,2.706,37,0
